order_id,user_id,order_date,product_id,product_name,category,quantity,unit_price,channel,region,payment_status
O000889,U01028,2025年05月15日,P005,氨基酸洗面奶,美妆个护,1,60.74,社群团购,西南,已取消
O000890,U01248,2025.11.14,P001,无线蓝牙耳机,数码配件,1,170.83,会员短信,华南,已支付
O000891,U00833,2025年12月05日,P010,即食燕麦组合,食品饮料,1,49.04,信息流广告,西南,已支付
O000892,U01242,2025.09.27,P015,收纳箱套装,家居生活,1,104.91,信息流广告,华北,已支付
O000893,U00362,2025.08.22,P009,跑步运动鞋,服饰鞋包,2,365.67,自然搜索,华南,已支付
O000894,U00731,2025-11-03,P001,无线蓝牙耳机,数码配件,1,147.82,自然搜索,华中,已支付
O000895,U00573,2025年03月13日,P015,收纳箱套装,家居生活,2,103.2,社群团购,华北,已支付
O000896,U01280,2025年01月15日,P001,无线蓝牙耳机,数码配件,3,169.26,直播间,东北,已支付
O000897,U00757,2025年11月20日,P001,无线蓝牙耳机,数码配件,2,152.76,社群团购,华南,已支付
O000898,U01052,2025/12/28,P013,人体工学椅,家居生活,1,623.18,直播间,华中,已支付
O000899,U00141,2025-12-13,P014,香薰加湿器,家居生活,2,179.97,社群团购,西南,已支付
O000900,U01264,2025/05/10,P005,氨基酸洗面奶,美妆个护,1,68.38,自然搜索,华东,已支付
O000901,U01036,2025/04/21,P015,收纳箱套装,家居生活,1,82.56,会员短信,华南,已支付
O000902,U00022,2025.03.02,P009,跑步运动鞋,服饰鞋包,1,434.35,直播间,东北,已支付
O000903,U01399,2025/04/07,P001,无线蓝牙耳机,数码配件,1,186.93,信息流广告,华中,已支付
O000904,U00247,2025.05.03,P007,轻薄羽绒服,服饰鞋包,1,449.91,,华东,已支付
O000905,U01025,2025-03-18,P015,收纳箱套装,家居生活,2,102.36,直播间,华东,退款
O000906,U00127,2025.07.20,P010,即食燕麦组合,食品饮料,2,64.75,社群团购,西南,已支付
O000907,U00716,2025.08.01,P008,通勤帆布包,服饰鞋包,1,163.8,会员短信,华北,已支付
O000908,U01254,2025.04.26,P004,补水面膜套装,美妆个护,1,94.88,自然搜索,华南,已支付
O000909,U00982,2025/10/29,P004,补水面膜套装,美妆个护,1,79.05,社群团购,华中,已支付
O000910,U00406,2025-06-29,P003,智能手表,数码配件,1,409.48,直播间,华东,已支付
O000911,U01355,2025-03-06,P004,补水面膜套装,美妆个护,1,82.07,信息流广告,华南,已支付
O000912,U00718,2025-08-25,P009,跑步运动鞋,服饰鞋包,1,300.18,会员短信,华中,已取消
O000913,U01168,2025/10/03,P006,精华液礼盒,美妆个护,1,264.7,直播间,华东,已支付
O000914,U01087,2025年01月01日,P013,人体工学椅,家居生活,1,808.23,信息流广告,西北,已取消
O000915,U00752,2025.02.21,P011,精品挂耳咖啡,食品饮料,1,84.69,自然搜索,华北,已支付
O000916,U01200,2025/01/04,P015,收纳箱套装,家居生活,1,98.23,信息流广告,华东,已支付
O000917,U00034,2025-07-11,P006,精华液礼盒,美妆个护,1,291.77,信息流广告,华东,已支付
O000918,U00367,2025-04-19,P003,智能手表,数码配件,2,494.39,直播间,华东,已支付
O000919,U00188,2025-01-22,P006,精华液礼盒,美妆个护,1,269.92,社群团购,华东,已支付
O000920,U00247,2025-06-22,P004,补水面膜套装,美妆个护,1,76.12,直播间,华南,已取消
O000921,U01042,2025.10.01,P008,通勤帆布包,服饰鞋包,1,125.54,,西南,已支付
O000922,U01370,2025.09.19,P012,坚果礼盒,食品饮料,1,123.89,自然搜索,华北,已支付
O000923,U00482,2025-03-14,P003,智能手表,数码配件,1,555.72,自然搜索,华南,已支付
O000924,U00235,2025-12-10,P014,香薰加湿器,家居生活,1,149.45,直播间,华南,已支付
O000925,U00175,2025-05-14,P003,智能手表,数码配件,1,593.2,信息流广告,华北,已支付
O000926,U00931,2025年06月20日,P014,香薰加湿器,家居生活,2,191.82,信息流广告,华南,已支付
O000927,U00447,2025-09-08,P001,无线蓝牙耳机,数码配件,1,181.37,社群团购,华东,已支付
O000928,U01389,2025年12月29日,P015,收纳箱套装,家居生活,1,79.5,自然搜索,东北,已支付
O000929,U00157,2025.03.29,P009,跑步运动鞋,服饰鞋包,1,347.42,直播间,华东,已支付
O000930,U00214,2025/01/17,P010,即食燕麦组合,食品饮料,1,47.5,自然搜索,华东,已支付
O000931,U00767,2025-01-27,P002,机械键盘,数码配件,2,257.03,信息流广告,东北,已支付
O000932,U00381,2025/02/17,P008,通勤帆布包,服饰鞋包,2,127.97,直播间,西南,已支付
O000933,U00509,2025.09.28,P015,收纳箱套装,家居生活,1,104.8,信息流广告,西北,已支付
O000934,U00039,2025-02-07,P009,跑步运动鞋,服饰鞋包,1,316.57,自然搜索,西北,已支付
O000935,U00775,2025.04.16,P009,跑步运动鞋,服饰鞋包,1,379.55,会员短信,华北,已支付
O000936,U00404,2025年01月06日,P005,氨基酸洗面奶,美妆个护,2,69.29,自然搜索,西北,已支付
O000937,U00057,2025-07-04,P011,精品挂耳咖啡,食品饮料,1,75.57,信息流广告,华南,已支付
O000938,U00117,2025/12/22,P002,机械键盘,数码配件,1,228.89,会员短信,华东,已支付
O000939,U00698,2025-07-09,P011,精品挂耳咖啡,食品饮料,1,71.81,信息流广告,华南,已支付
O000940,U01324,2025年12月06日,P012,坚果礼盒,食品饮料,2,96.96,自然搜索,华南,已支付
O000941,U00717,2025-11-23,P010,即食燕麦组合,食品饮料,1,50.71,自然搜索,华北,已支付
O000942,U00666,2025/07/19,P001,无线蓝牙耳机,数码配件,1,150.47,社群团购,华北,已支付
O000943,U00908,2025年11月30日,P013,人体工学椅,家居生活,2,703.9,社群团购,华南,已支付
O000944,U00241,2025年09月10日,P006,精华液礼盒,美妆个护,1,218.43,信息流广告,西南,已支付
O000945,U00687,2025.04.22,P012,坚果礼盒,食品饮料,3,124.14,会员短信,华东,已支付
O000946,U01110,2025年07月11日,P007,轻薄羽绒服,服饰鞋包,2,370.65,会员短信,华北,已支付
O000947,U01076,2025/11/22,P005,氨基酸洗面奶,美妆个护,1,51.8,自然搜索,华南,已支付
O000948,U01111,2025-12-29,P004,补水面膜套装,美妆个护,1,98.49,信息流广告,华南,已支付
O000949,U00143,2025/07/24,P013,人体工学椅,家居生活,1,752.07,自然搜索,华东,已支付
O000950,U00440,2025.11.16,P008,通勤帆布包,服饰鞋包,1,153.03,会员短信,华东,已支付
O000951,U00728,2025年07月27日,P005,氨基酸洗面奶,美妆个护,1,55.04,信息流广告,华北,已支付
O000952,U00526,2025-05-03,P001,无线蓝牙耳机,数码配件,1,161.79,会员短信,华南,已支付
O000953,U00121,2025.06.24,P015,收纳箱套装,家居生活,2,91.46,信息流广告,华东,已支付
O000954,U01107,2025.02.24,P010,即食燕麦组合,食品饮料,2,56.58,会员短信,华东,已支付
O000955,U00895,2025.06.09,P007,轻薄羽绒服,服饰鞋包,1,338.59,直播间,华东,已支付
O000956,U00816,2025年08月31日,P015,收纳箱套装,家居生活,2,99.53,信息流广告,华南,已支付
O000957,U00758,2025年10月09日,P006,精华液礼盒,美妆个护,1,270.85,会员短信,华北,已支付
O000958,U00617,2025-06-08,P012,坚果礼盒,食品饮料,2,119.45,社群团购,华东,已支付
O000959,U01275,2025/05/31,P013,人体工学椅,家居生活,1,821.83,信息流广告,华中,已取消
O000960,U00761,2025年06月27日,P006,精华液礼盒,美妆个护,2,174.17,信息流广告,华南,已支付
O000961,U00966,,P014,香薰加湿器,家居生活,2,162.67,直播间,东北,已支付
O000962,U00660,2025年08月03日,P006,精华液礼盒,美妆个护,1,265.26,自然搜索,华北,已支付
O000963,U00447,2025/02/21,P014,香薰加湿器,家居生活,1,161.2,直播间,华东,已支付
O000964,U01035,2025/05/26,P009,跑步运动鞋,服饰鞋包,1,310.71,信息流广告,西北,已支付
O000965,U00313,2025-09-25,P014,香薰加湿器,家居生活,2,185.97,信息流广告,华南,已支付
O000966,U01195,2025.01.18,P014,香薰加湿器,家居生活,1,204.83,自然搜索,华东,已支付
O000967,U00284,2025/11/12,P002,机械键盘,数码配件,1,197.6,信息流广告,华南,已支付
O000968,U00848,2025-08-23,P009,跑步运动鞋,服饰鞋包,2,311.68,信息流广告,华东,退款
O000969,U01192,2025年12月01日,P009,跑步运动鞋,服饰鞋包,1,308.21,社群团购,华南,已支付
O000970,U00077,2025.05.08,P011,精品挂耳咖啡,食品饮料,1,67.29,会员短信,华南,已支付
O000971,U00592,2025-01-28,P008,通勤帆布包,服饰鞋包,2,123.02,信息流广告,华南,已支付
O000972,U00271,2025/06/27,P005,氨基酸洗面奶,美妆个护,3,45.17,自然搜索,华东,已支付
O000973,U01341,2025年09月30日,P014,香薰加湿器,家居生活,1,217.47,会员短信,华北,已支付
O000974,U00964,2025/05/15,P014,香薰加湿器,家居生活,2,197.4,自然搜索,华北,已支付
O000975,U01179,2025-06-27,P006,精华液礼盒,美妆个护,1,195.23,会员短信,华南,已支付
O000976,U00596,2025.11.29,P010,即食燕麦组合,食品饮料,3,43.2,直播间,华北,已支付
O000977,U01026,2025/05/23,P009,跑步运动鞋,服饰鞋包,1,315.43,社群团购,华南,已支付
O000978,U00570,2025-10-11,P005,氨基酸洗面奶,美妆个护,1,79.97,会员短信,西南,已支付
O000979,U00961,2025/06/06,P013,人体工学椅,家居生活,1,560.9,社群团购,华中,已支付
O000980,U00152,2025年12月31日,P002,机械键盘,数码配件,1,256.01,自然搜索,华东,已支付
O000981,U01120,2025-04-29,P004,补水面膜套装,美妆个护,2,91.63,社群团购,华中,已支付
O000982,U01273,2025-05-05,P008,通勤帆布包,服饰鞋包,2,158.6,信息流广告,西北,已支付
O000983,U01174,2025-03-06,P010,即食燕麦组合,食品饮料,4,56.01,社群团购,西北,已支付
O000984,U00999,2025/09/02,P002,机械键盘,数码配件,2,288.91,会员短信,华东,已支付
O000985,U01030,2025-11-12,P010,即食燕麦组合,食品饮料,1,46.08,会员短信,东北,已支付
O000986,U00201,2025.09.17,P003,智能手表,数码配件,3,554.67,自然搜索,华南,已支付
O000987,U00032,2025-04-29,P007,轻薄羽绒服,服饰鞋包,2,463.04,直播间,东北,已支付
O000988,U00200,2025-07-19,P004,补水面膜套装,美妆个护,1,85.0,社群团购,华东,已支付
O000989,U00612,2025.12.15,P006,精华液礼盒,美妆个护,1,271.75,自然搜索,华中,已支付
O000990,U00683,2025/04/08,P006,精华液礼盒,美妆个护,2,270.33,社群团购,华南,已支付
O000991,U00203,2025年03月13日,P011,精品挂耳咖啡,食品饮料,2,70.42,信息流广告,华中,已支付
O000992,U01104,2025年03月27日,P005,氨基酸洗面奶,美妆个护,2,66.39,直播间,华南,已支付
O000993,U01143,2025年10月20日,P012,坚果礼盒,食品饮料,1,125.05,会员短信,华北,已支付
O000994,U00657,2025-04-15,P012,坚果礼盒,食品饮料,1,100.54,自然搜索,华北,已支付
O000995,U00131,2025/12/17,P006,精华液礼盒,美妆个护,2,218.74,自然搜索,西北,已支付
O000996,U00295,2025.07.02,P005,氨基酸洗面奶,美妆个护,1,70.25,社群团购,西北,已支付
O000997,U00890,2025年09月05日,P012,坚果礼盒,食品饮料,1,119.83,直播间,西北,已支付
O000998,U00104,2025年12月24日,P004,补水面膜套装,美妆个护,2,84.82,信息流广告,华东,已取消
O000999,U00352,2025/03/23,P001,无线蓝牙耳机,数码配件,1,199.48,信息流广告,华东,已支付
O001000,U00440,2025-03-06,P003,智能手表,数码配件,1,528.35,信息流广告,华东,已支付
O001001,U00594,2025.09.02,P005,氨基酸洗面奶,美妆个护,2,68.44,社群团购,华东,已支付
O001002,U00651,2025.06.08,P014,香薰加湿器,家居生活,1,193.11,社群团购,华北,已支付
O001003,U00478,2025.02.05,P006,精华液礼盒,美妆个护,3,285.34,自然搜索,华北,已取消
O001004,U00579,2025/12/13,P001,无线蓝牙耳机,数码配件,1,152.97,社群团购,东北,已支付
O001005,U00285,2025年09月20日,P010,即食燕麦组合,食品饮料,3,48.1,直播间,华中,已支付
O001006,U01063,2025-11-23,P011,精品挂耳咖啡,食品饮料,2,66.47,社群团购,华北,已支付
O001007,U00233,2025-11-13,P004,补水面膜套装,美妆个护,2,79.25,,,已支付
O001008,U00780,2025年01月30日,P003,智能手表,数码配件,1,562.59,直播间,华东,已支付
O001009,U00598,2025/10/24,P013,人体工学椅,家居生活,1,711.14,直播间,华东,已支付
O001010,U01269,2025.11.05,P004,补水面膜套装,美妆个护,1,98.81,信息流广告,华南,已支付
O001011,U01386,2025-07-24,P009,跑步运动鞋,服饰鞋包,1,366.66,直播间,华北,已支付
O001012,U00937,2025年09月30日,P005,氨基酸洗面奶,美妆个护,1,79.06,直播间,华南,已支付
O001013,U01230,2025-12-21,P006,精华液礼盒,美妆个护,1,203.88,自然搜索,华北,已取消
O001014,U00564,2025/10/30,P004,补水面膜套装,美妆个护,1,83.38,会员短信,华中,已支付
O001015,U00623,2025-12-24,P002,机械键盘,数码配件,1,224.89,社群团购,华北,已支付
O001016,U00074,2025.05.15,P001,无线蓝牙耳机,数码配件,1,168.99,会员短信,华南,已取消
O001017,U00005,2025年02月04日,P011,精品挂耳咖啡,食品饮料,1,79.74,直播间,华南,已支付
O001018,U01285,2025年01月18日,P008,通勤帆布包,服饰鞋包,2,124.22,信息流广告,华东,已支付
O001019,U00212,2025年10月20日,P004,补水面膜套装,美妆个护,1,69.58,自然搜索,西南,已支付
O001020,U01237,2025.05.02,P006,精华液礼盒,美妆个护,1,248.8,信息流广告,华东,已支付
O001021,U00872,2025/05/09,P009,跑步运动鞋,服饰鞋包,1,340.97,社群团购,华东,已支付
O001022,U01267,2025年06月29日,P005,氨基酸洗面奶,美妆个护,1,64.94,会员短信,华东,已支付
O001023,U00806,2025.03.20,P008,通勤帆布包,服饰鞋包,1,159.48,自然搜索,华中,已支付
O001024,U00200,2025-07-24,P009,跑步运动鞋,服饰鞋包,1,304.26,会员短信,西北,已支付
O001025,U00569,2025/08/31,P002,机械键盘,数码配件,1,288.87,社群团购,华北,已支付
O001026,U00050,2025/06/06,P007,轻薄羽绒服,服饰鞋包,1,353.88,自然搜索,华东,已支付
O001027,U00003,2025.06.25,P002,机械键盘,数码配件,2,293.71,信息流广告,华北,已支付
O001028,U01361,2025/06/07,P011,精品挂耳咖啡,食品饮料,1,72.48,信息流广告,华东,已支付
O001029,U01205,2025.11.03,P003,智能手表,数码配件,2,411.55,自然搜索,华东,已支付
O001030,U00293,2025-12-12,P001,无线蓝牙耳机,数码配件,1,175.76,社群团购,西南,已支付
O001031,U01158,2025.12.25,P003,智能手表,数码配件,1,381.62,会员短信,华南,已支付
O001032,U00581,2025年08月09日,P008,通勤帆布包,服饰鞋包,1,179.96,信息流广告,华北,已支付
O001033,U01334,2025/01/13,P001,无线蓝牙耳机,数码配件,4,207.8,会员短信,华中,已支付
O001034,U00102,2025年12月19日,P009,跑步运动鞋,服饰鞋包,1,274.12,社群团购,华中,已支付
O001035,U00399,2025年07月25日,P002,机械键盘,数码配件,2,266.56,信息流广告,华东,已支付
O001036,U00083,2025年06月12日,P011,精品挂耳咖啡,食品饮料,1,77.87,信息流广告,西南,已支付
O001037,U00615,2025年11月13日,P004,补水面膜套装,美妆个护,1,71.28,会员短信,华中,已支付
O001038,U00363,2025-01-11,P010,即食燕麦组合,食品饮料,2,49.88,直播间,华南,已支付
O001039,U01110,2025-11-09,P009,跑步运动鞋,服饰鞋包,1,296.33,会员短信,华北,已支付
O001040,U00345,2025.01.07,P004,补水面膜套装,美妆个护,2,75.61,直播间,西南,已支付
O001041,U00620,2025/11/22,P013,人体工学椅,家居生活,1,847.95,信息流广告,东北,已支付
O001042,U01373,2025/08/23,P001,无线蓝牙耳机,数码配件,1,163.52,直播间,东北,已支付
O001043,U00655,2025-04-15,P004,补水面膜套装,美妆个护,1,86.65,信息流广告,,已支付
O001044,U01142,2025-09-12,P004,补水面膜套装,美妆个护,1,87.22,直播间,华东,已支付
O001045,U00547,2025-03-04,P004,补水面膜套装,美妆个护,2,78.5,自然搜索,华南,已支付
O001046,U00772,2025.09.26,P009,跑步运动鞋,服饰鞋包,2,324.48,自然搜索,西南,已支付
O001047,U00807,2025年09月12日,P003,智能手表,数码配件,1,485.69,信息流广告,华东,已取消
O001048,U00688,2025/10/22,P014,香薰加湿器,家居生活,2,176.34,社群团购,华东,已支付
O001049,U01363,2025年11月04日,P014,香薰加湿器,家居生活,2,170.59,自然搜索,华北,已支付
O001050,U00928,2025年02月04日,P015,收纳箱套装,家居生活,1,108.26,自然搜索,华南,已支付
O001051,U00668,2025.10.24,P003,智能手表,数码配件,1,507.71,直播间,华北,已支付
O001052,U00099,2025-05-14,P006,精华液礼盒,美妆个护,2,267.1,直播间,华北,已支付
O001053,U00860,2025/12/08,P001,无线蓝牙耳机,数码配件,2,156.83,会员短信,华北,已取消
O001054,U01030,2025.08.29,P006,精华液礼盒,美妆个护,1,222.69,自然搜索,华南,已支付
O001055,U00373,2025/01/20,P009,跑步运动鞋,服饰鞋包,2,339.84,信息流广告,华东,已支付
O001056,U00274,2025-01-07,P001,无线蓝牙耳机,数码配件,1,135.12,会员短信,华东,已支付
O001057,U00139,2025.04.29,P003,智能手表,数码配件,1,554.17,直播间,华南,已支付
O001058,U00838,2025年12月17日,P010,即食燕麦组合,食品饮料,1,61.56,社群团购,华北,已支付
O001059,U00829,2025年01月27日,P003,智能手表,数码配件,1,382.53,社群团购,华北,已支付
O001060,U00887,2025.07.27,P003,智能手表,数码配件,1,520.61,自然搜索,西南,已支付
O001061,U01133,2025-11-10,P012,坚果礼盒,食品饮料,1,104.2,社群团购,华东,已支付
O001062,U00311,2025/01/27,P015,收纳箱套装,家居生活,1,80.07,会员短信,华南,已支付
